customerID;gender;SeniorCitizen;Partner;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;num_orders;avg_order_value;cancel_rating;avg_rating;voucher_usage_rate;loyalty_tier;age;city_zone;inactive_days;Churn_food
8992-VONJD;Female;0;0;1;0;DSL;1;1;0;Month-to-month;1;Electronic check;560;76455;45;191451;0,23;3,6;0,05;Gold;49;Urban;28;1
0867-MKZVY;Female;0;1;1;1;Fiber optic;1;0;0;Month-to-month;0;Electronic check;824;159235;90;98263;0,25;3,4;0,13;Bronze;46;Suburban;14;1
4482-EWFMI;Female;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;697;1352;9;138418;0,06;4,3;0,01;Bronze;45;Suburban;41;0
4648-YPBTM;Male;0;0;1;1;DSL;0;1;1;Two year;1;Bank transfer (automatic);739;395825;219;80148;0,08;4,4;0,12;Silver;28;Suburban;35;0
2907-ILJBN;Female;0;1;1;0;0;No internet service;No internet service;No internet service;One year;0;Mailed check;206;2339;25;212826;0,06;4,3;0,96;Silver;36;Suburban;55;1
6345-FZOQH;Male;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;0;Mailed check;199;136345;368;106745;0,23;3,8;0,76;Gold;18;Urban;11;1
3376-BMGFE;Female;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Bank transfer (automatic);709;2730;13;152914;0,28;3,2;0,97;Bronze;26;Urban;13;1
5997-OPVFA;Male;0;1;1;1;DSL;1;1;1;Two year;1;Bank transfer (automatic);8905;625445;197;231212;0,22;4,8;0,04;Bronze;19;Urban;14;1
3445-HXXGF;Male;1;1;0;No phone service;DSL;0;1;1;Month-to-month;1;Electronic check;453;26512;125;140653;0,26;4;0,68;Silver;21;Suburban;50;1
1159-WFSGR;Female;0;1;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Electronic check;204;3214;69;158315;0,19;3,8;0,04;Bronze;46;Suburban;30;0
7654-YWJUF;Male;0;1;1;0;Fiber optic;1;0;1;One year;1;Bank transfer (automatic);8425;353925;202;111075;0,12;4,2;0,78;Silver;21;Urban;4;0
1875-QIVME;Female;0;1;1;1;Fiber optic;0;0;1;Month-to-month;1;Electronic check;1044;2428;4;241769;0,13;3,4;0,38;Silver;18;Urban;43;1
6727-IOTLZ;Male;0;1;1;0;DSL;0;1;1;Two year;0;Mailed check;8195;118175;56;89795;0,02;3,3;0,01;Gold;45;Suburban;2;1
0691-JVSYA;Female;0;1;1;0;Fiber optic;0;0;1;One year;1;Bank transfer (automatic);9485;50002;154;144555;0,01;3,8;0,57;Bronze;35;Urban;46;1
5918-VUKWP;Female;0;0;1;0;0;No internet service;No internet service;No internet service;One year;0;Bank transfer (automatic);2055;65455;146;183107;0,21;3,5;0,28;Platinum;30;Urban;29;1
1744-JHKYS;Female;0;1;1;1;0;No internet service;No internet service;No internet service;Month-to-month;0;Electronic check;247;7802;91;131529;0,13;3,5;0,66;Bronze;23;Urban;46;1
2656-FMOKZ;Female;1;0;1;1;Fiber optic;0;0;0;Month-to-month;1;Mailed check;7445;11457;71;222744;0,17;4,8;0,66;Bronze;39;Urban;11;0
2070-FNEXE;Female;1;0;1;0;Fiber optic;1;0;0;Month-to-month;0;Bank transfer (automatic);7645;5036;24;247022;0,17;4,1;0,71;Silver;47;Urban;14;0
5947-SGKCL;Female;0;1;1;1;Fiber optic;0;1;1;Month-to-month;1;Bank transfer (automatic);10535;155925;86;91009;0,08;4;0,99;Bronze;44;Urban;37;0
3712-PKXZA;Male;0;1;1;0;0;No internet service;No internet service;No internet service;One year;1;Credit card (automatic);2055;12520;155;230616;0,14;4,4;0,39;Bronze;25;Urban;27;0
6317-YPKDH;Female;0;0;0;No phone service;DSL;0;1;0;Month-to-month;0;Bank transfer (automatic);2995;2995;3;109381;0,14;4,9;0,47;Bronze;45;Rural;48;1
6582-OIVSP;Female;0;0;1;0;DSL;0;0;0;Month-to-month;0;Mailed check;453;453;2;207769;0,12;3,2;0,08;Silver;19;Urban;22;1
9367-WXLCH;Male;0;0;1;1;Fiber optic;0;0;0;Month-to-month;0;Bank transfer (automatic);845;66265;45;236359;0,25;4,7;0,58;Gold;37;Suburban;46;1
5524-KHNJP;Male;0;1;1;0;DSL;1;0;1;One year;0;Credit card (automatic);7475;24533;181;144610;0,14;4,2;0,04;Silver;28;Suburban;14;0
1918-ZBFQJ;Female;0;0;1;0;Fiber optic;0;1;1;Month-to-month;1;Electronic check;7925;111165;39;148122;0,18;3,3;0,84;Silver;31;Rural;10;1
1024-GUALD;Female;0;1;0;No phone service;DSL;0;0;0;Month-to-month;1;Electronic check;248;248;4;148184;0,27;3,6;0,05;Bronze;41;Suburban;29;1
4827-USJHP;Male;0;0;1;0;DSL;0;1;0;Month-to-month;1;Mailed check;518;102385;105;167228;0,26;4;0,17;Bronze;30;Suburban;53;1
8167-GJLRN;Male;0;0;0;No phone service;DSL;0;0;0;Month-to-month;0;Electronic check;304;8215;12;152943;0,27;4,4;0,01;Bronze;25;Suburban;11;1
0956-SYCWG;Female;0;0;1;0;0;No internet service;No internet service;No internet service;One year;0;Electronic check;1965;2448;53;160770;0,08;3,5;0,08;Gold;38;Urban;53;1
8017-UVSZU;Female;0;1;1;1;DSL;0;1;0;Month-to-month;0;Credit card (automatic);566;23791;118;132726;0,01;4,1;0,03;Bronze;39;Urban;18;0
7100-FQPRV;Male;0;1;1;1;DSL;1;0;0;One year;1;Credit card (automatic);719;317335;102;233283;0,08;4,4;0,06;Platinum;26;Urban;31;0
2472-OVKUP;Male;0;1;1;0;Fiber optic;0;1;1;Month-to-month;1;Electronic check;910;5310;33;240552;0,08;3,9;0,44;Bronze;28;Urban;0;0
2984-RGEYA;Female;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;0;Bank transfer (automatic);1975;13754;386;127780;0,27;4,7;0,25;Silver;33;Urban;15;1
9680-NIAUV;Female;0;1;1;1;Fiber optic;1;1;1;Two year;0;Credit card (automatic);1097;81293;326;122503;0,19;4,7;0,13;Platinum;26;Urban;10;0
2146-EGVDT;Male;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);193;11927;198;137893;0,02;3,9;0,66;Bronze;20;Urban;30;0
2604-IJPDU;Female;0;1;1;0;Fiber optic;1;1;0;Month-to-month;1;Electronic check;9655;190165;67;141358;0,04;4,9;0,23;Gold;53;Suburban;32;0
9178-JHUVJ;Male;0;1;1;1;0;No internet service;No internet service;No internet service;Two year;1;Bank transfer (automatic);241;5874;117;160857;0,05;3,2;0,02;Bronze;30;Rural;54;1
6168-YBYNP;Male;0;0;1;1;Fiber optic;0;1;1;Month-to-month;1;Electronic check;11135;651975;329;200457;0,19;3;0,42;Bronze;18;Urban;35;1
7255-SSFBC;Male;0;1;1;1;Fiber optic;0;1;1;Two year;1;Bank transfer (automatic);11225;804165;399;233189;0,22;3,8;0,31;Bronze;28;Urban;29;1
3645-DEYGF;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;2075;2075;5;197928;0,26;4,2;0,32;Gold;41;Rural;37;1
9323-HGFWY;Female;0;1;1;0;Fiber optic;1;0;0;One year;1;Credit card (automatic);1019;268115;123;138706;0,28;4,3;0,45;Bronze;22;Suburban;3;1
8544-GOQSH;Female;0;0;1;0;Fiber optic;0;1;0;Month-to-month;1;Credit card (automatic);8005;11123;32;220548;0,06;4;0,67;Bronze;19;Suburban;55;1
3363-DTIVD;Male;0;1;1;1;Fiber optic;1;0;1;Two year;0;Electronic check;10555;74055;187;162806;0,09;3,2;0,62;Platinum;34;Urban;59;1
7018-WBJNK;Male;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Credit card (automatic);783;103395;72;135006;0,07;3,3;0,94;Bronze;34;Suburban;24;1
9142-KZXOP;Male;0;0;1;0;Fiber optic;0;0;0;Month-to-month;0;Credit card (automatic);6885;295895;194;167238;0,11;4,7;0,52;Silver;37;Suburban;33;0
7674-YTAFD;Female;0;0;1;0;Fiber optic;0;1;0;One year;1;Bank transfer (automatic);7995;268485;67;125798;0,27;4,7;0,47;Platinum;32;Urban;16;1
6348-SNFUS;Male;0;1;0;No phone service;DSL;1;1;1;Two year;1;Credit card (automatic);5545;41792;173;157271;0,17;4,3;0,21;Bronze;21;Urban;32;0
1285-OKIPP;Male;0;0;1;0;Fiber optic;0;0;0;Month-to-month;0;Electronic check;799;799;4;110177;0,22;4,3;0,76;Bronze;28;Urban;29;1
7825-ECJRF;Female;0;0;1;0;Fiber optic;1;0;1;Month-to-month;1;Electronic check;1066;193445;38;208022;0,15;4,2;0,14;Gold;40;Urban;12;0
1347-KTTTA;Male;0;1;1;0;Fiber optic;0;1;1;One year;1;Credit card (automatic);10245;66541;169;210156;0,01;3,4;0,49;Bronze;18;Rural;11;1
7841-TZDMQ;Male;0;0;1;0;DSL;0;0;0;Month-to-month;1;Credit card (automatic);460;845;8;162215;0,02;3,9;0,42;Bronze;21;Urban;59;1
4195-NZGTA;Female;0;0;0;No phone service;DSL;0;0;0;Month-to-month;0;Electronic check;2525;2525;4;123013;0,16;4,4;0,66;Silver;19;Suburban;31;1
7157-SMCFK;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Two year;0;Mailed check;1975;11242;281;162600;0,22;4,1;0,92;Gold;44;Suburban;22;1
4709-LKHYG;Female;0;1;1;0;0;No internet service;No internet service;No internet service;One year;0;Electronic check;200;54005;84;176099;0,06;3;0,95;Bronze;51;Urban;28;1
2504-DSHIH;Male;1;1;1;1;Fiber optic;0;0;0;Month-to-month;0;Electronic check;868;197585;111;133450;0,22;4,9;0,17;Bronze;30;Suburban;33;1
0699-NDKJM;Female;0;1;0;No phone service;DSL;1;1;1;Month-to-month;1;Bank transfer (automatic);5875;343745;168;202640;0,24;4,7;0,26;Bronze;35;Urban;18;1
9286-BHDQG;Male;0;1;0;No phone service;DSL;1;1;1;Two year;0;Credit card (automatic);4525;31398;237;172403;0,12;3,5;0,81;Bronze;28;Urban;11;0
0230-WEQUW;Male;0;1;0;No phone service;DSL;1;1;1;Two year;1;Bank transfer (automatic);566;37892;329;179290;0,22;4,2;0,52;Silver;22;Rural;3;1
2040-LDIWQ;Male;0;1;1;1;DSL;0;1;1;Two year;1;Bank transfer (automatic);842;53245;298;211832;0,12;4,8;0,45;Bronze;46;Urban;24;0
6496-JDSSB;Female;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Bank transfer (automatic);800;6246;43;104142;0,02;3,2;0,71;Silver;42;Urban;25;1
9408-SSNVZ;Female;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;7015;26835;18;190189;0,23;4;0,06;Silver;31;Suburban;17;1
4443-EMBNA;Female;0;1;1;1;0;No internet service;No internet service;No internet service;Two year;0;Bank transfer (automatic);2475;18369;303;187532;0,03;3,9;0,97;Bronze;54;Suburban;29;1
6469-MRVET;Male;0;1;1;0;0;No internet service;No internet service;No internet service;One year;1;Electronic check;202;202;2;228362;0,01;3,8;0,58;Bronze;28;Suburban;57;1
0742-MOABM;Male;0;1;1;0;DSL;0;0;0;Month-to-month;0;Mailed check;5005;17935;13;211436;0,12;4,7;0,47;Bronze;49;Suburban;33;0
5961-VUSRV;Female;0;0;1;0;0;No internet service;No internet service;No internet service;One year;1;Bank transfer (automatic);1935;21935;36;136921;0,05;3,8;0,54;Bronze;23;Urban;32;0
6778-JFCMK;Male;0;0;0;No phone service;DSL;1;0;0;One year;1;Mailed check;506;128875;71;99797;0,06;3,1;0,81;Silver;23;Suburban;30;1
6341-JVQGF;Female;0;1;1;0;DSL;1;0;1;One year;1;Mailed check;8115;254575;182;112535;0,21;3,1;0,61;Silver;39;Suburban;55;1
2232-DMLXU;Female;0;1;1;0;DSL;0;0;0;Month-to-month;0;Mailed check;552;552;3;126300;0,28;3,1;0,65;Bronze;20;Urban;30;1
4811-JBUVU;Male;0;0;1;1;Fiber optic;0;0;0;Month-to-month;1;Credit card (automatic);899;272315;167;127176;0,12;3,8;0,97;Silver;36;Urban;12;0
0945-TSONX;Female;0;1;1;1;DSL;1;1;0;Two year;1;Credit card (automatic);853;410725;212;96105;0,05;4,4;0,62;Platinum;51;Urban;23;0
2651-ZCBXV;Male;0;0;1;1;Fiber optic;1;1;0;Two year;1;Credit card (automatic);1080;576065;279;219011;0,09;3,4;0,38;Bronze;24;Urban;4;1
3316-UWXUY;Male;0;0;1;0;Fiber optic;1;1;0;Month-to-month;1;Credit card (automatic);935;47475;200;159472;0,14;4,3;0,69;Silver;33;Urban;50;1
8937-RDTHP;Male;0;0;1;0;Fiber optic;1;0;0;Month-to-month;1;Mailed check;846;846;4;226935;0,09;4,4;0,66;Gold;26;Suburban;0;1
7083-MIOPC;Female;0;0;1;0;0;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);2025;15669;285;158097;0,07;3,5;0,01;Bronze;30;Rural;33;0
1984-GPTEH;Female;0;0;1;1;0;No internet service;No internet service;No internet service;Month-to-month;0;Electronic check;2515;7020;80;221519;0,22;4,2;0,47;Gold;51;Suburban;45;1
1251-KRREG;Male;0;0;1;1;DSL;0;1;0;Month-to-month;1;Mailed check;544;1141;9;176160;0;4,4;0,74;Platinum;54;Suburban;8;0
0621-JFHOL;Female;0;0;0;No phone service;DSL;0;0;0;Two year;1;Mailed check;296;29905;31;126940;0,16;3,9;0,05;Bronze;23;Urban;7;0
9903-LYSAB;Male;0;1;1;1;Fiber optic;0;0;0;Month-to-month;1;Electronic check;7315;130595;37;165001;0,24;3,7;0,78;Gold;21;Urban;57;1
0094-OIFMO;Female;1;0;1;0;Fiber optic;0;1;0;Month-to-month;1;Electronic check;950;11203;50;230714;0,08;4,2;0,45;Bronze;22;Rural;42;0
9227-UAQFT;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Two year;0;Mailed check;1975;28435;43;87928;0,18;5;0,98;Bronze;23;Suburban;35;0
7301-ABVAD;Female;0;0;1;1;DSL;0;1;1;Two year;0;Bank transfer (automatic);866;63505;414;128002;0,02;3,9;0,29;Silver;30;Urban;28;0
6614-FHDBO;Male;0;0;1;1;Fiber optic;0;1;1;Two year;0;Bank transfer (automatic);1092;78783;418;164853;0,02;3,8;0,09;Bronze;41;Suburban;34;0
7576-ASEJU;Female;0;1;1;0;DSL;1;0;0;One year;1;Credit card (automatic);747;318765;232;194614;0,13;3,9;0,43;Silver;45;Urban;4;0
9058-HRZSV;Female;1;1;1;0;Fiber optic;1;1;1;Month-to-month;0;Electronic check;944;612615;226;197517;0,01;3,2;0,54;Bronze;30;Urban;55;1
4522-AKYLR;Female;1;0;1;0;DSL;0;1;1;Month-to-month;1;Electronic check;548;7313;26;236089;0,25;4,1;0,35;Gold;35;Suburban;45;1
0221-WMXNQ;Male;1;0;1;0;Fiber optic;1;0;0;Month-to-month;0;Electronic check;7535;2734;22;159064;0,23;3,7;0,24;Silver;24;Suburban;9;1
0303-UNCIP;Male;0;0;1;1;DSL;0;0;1;One year;0;Mailed check;650;25318;152;199694;0,01;3,2;0,67;Silver;21;Urban;37;1
9947-OTFQU;Male;1;0;1;0;Fiber optic;0;1;0;Month-to-month;1;Electronic check;744;10743;87;224385;0,03;3,9;0,38;Bronze;48;Urban;9;0
0322-YINQP;Male;0;0;1;0;DSL;1;0;0;Month-to-month;1;Mailed check;4855;4855;5;212631;0,02;3;0,63;Bronze;41;Urban;10;1
0959-WHOKV;Male;0;0;1;1;Fiber optic;1;1;1;One year;1;Electronic check;990;429845;227;130893;0,03;3,8;0,78;Bronze;39;Suburban;51;1
4075-JFPGR;Female;0;1;1;0;Fiber optic;1;1;1;One year;1;Electronic check;935;461955;162;95167;0,17;3,2;0,76;Gold;38;Urban;7;1
4629-NRXKX;Female;0;1;1;0;Fiber optic;0;0;0;Month-to-month;0;Electronic check;704;14715;7;118598;0,02;3;0,38;Bronze;43;Rural;3;1
9514-JDSKI;Male;1;1;0;No phone service;DSL;0;1;0;Month-to-month;0;Electronic check;402;402;5;218595;0,01;4,6;0,57;Silver;47;Suburban;52;1
3282-ZISZV;Male;0;0;1;1;DSL;0;1;1;One year;0;Credit card (automatic);837;26333;104;129777;0,23;4,8;0,45;Bronze;52;Urban;17;1
3675-YDUPJ;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;1;Mailed check;1985;19305;26;239511;0,09;3,4;0,87;Silver;40;Suburban;57;1
4111-BNXIF;Female;0;1;0;No phone service;DSL;0;1;1;Two year;1;Electronic check;5955;41039;283;196378;0,23;4,1;0,88;Silver;47;Urban;19;1
7017-VFHAY;Female;0;1;1;1;Fiber optic;1;1;1;Two year;0;Credit card (automatic);1151;700815;350;161060;0,22;3,6;0,34;Silver;36;Urban;57;1
6655-LHBYW;Male;0;0;1;1;Fiber optic;1;1;1;One year;0;Credit card (automatic);11435;57911;239;93285;0,07;4;0,09;Silver;49;Urban;45;0
4959-JOSRX;Female;0;1;1;0;DSL;0;0;0;Month-to-month;1;Credit card (automatic);446;8055;8;222045;0,22;3,9;0,17;Silver;36;Rural;57;1
5046-NUHWD;Female;1;1;0;No phone service;DSL;1;0;1;Month-to-month;1;Electronic check;450;122865;69;202970;0,22;3,5;0,37;Gold;39;Urban;2;1
7273-TEFQD;Male;1;0;0;No phone service;DSL;0;0;1;Month-to-month;1;Electronic check;4115;1322;13;102694;0,12;4,4;0,56;Gold;21;Suburban;43;0
3606-TWKGI;Male;1;0;1;1;Fiber optic;0;1;1;Month-to-month;1;Electronic check;1069;13643;77;246846;0,06;3,3;0,66;Silver;29;Urban;14;1
7529-ZDFXI;Male;1;1;1;1;Fiber optic;0;1;0;Month-to-month;1;Electronic check;8985;492535;145;215374;0,16;3,1;0,33;Gold;32;Urban;59;1
7605-BDWDC;Female;0;0;0;No phone service;DSL;1;1;0;Two year;1;Bank transfer (automatic);4985;15201;126;233463;0,28;4,5;0,67;Gold;32;Suburban;55;1
1950-KSVVJ;Female;0;1;1;1;Fiber optic;1;1;1;One year;0;Mailed check;1133;503225;247;84611;0,19;4,3;0,94;Silver;27;Suburban;7;0
0123-CRBRT;Female;0;1;1;1;DSL;1;1;1;Two year;0;Mailed check;881;552675;302;89372;0,05;4;0,65;Bronze;36;Urban;45;0
6292-TOSSS;Male;0;0;1;1;0;No internet service;No internet service;No internet service;Two year;0;Bank transfer (automatic);249;119525;239;235384;0,02;3,9;0,16;Silver;25;Urban;54;1
3197-ARFOY;Female;1;0;1;0;Fiber optic;1;1;0;Month-to-month;1;Mailed check;1050;200725;91;225152;0,13;4;0,58;Bronze;48;Urban;5;0
6323-AYBRX;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Two year;0;Mailed check;1935;10996;202;160618;0,18;3,9;0,54;Silver;26;Urban;56;1
7014-ZZXAW;Female;0;1;1;1;0;No internet service;No internet service;No internet service;Two year;1;Credit card (automatic);2425;173295;225;192945;0,22;3,8;0,87;Silver;46;Suburban;45;1
4385-GZQXV;Female;1;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;9445;15112;83;188397;0,15;4;0,35;Silver;24;Urban;35;0
7633-MVPUY;Male;0;1;1;0;DSL;1;1;0;Two year;1;Electronic check;5975;345015;298;176213;0,24;4,1;0,42;Silver;25;Suburban;19;1
6366-ZGQGL;Male;0;0;0;No phone service;DSL;0;0;0;Month-to-month;0;Bank transfer (automatic);248;248;5;100874;0,22;4,4;0,06;Silver;34;Suburban;31;1
4716-HHKQH;Male;1;1;1;1;Fiber optic;0;1;0;Month-to-month;0;Electronic check;10705;217205;113;212669;0,18;4,4;0,52;Bronze;32;Urban;5;0
5940-AHUHD;Male;0;0;1;0;Fiber optic;0;0;0;Month-to-month;0;Mailed check;706;706;4;91600;0,05;3,8;0,72;Bronze;33;Urban;15;1
6432-TWQLB;Male;0;1;1;1;Fiber optic;0;1;0;Month-to-month;1;Electronic check;854;4011;20;214819;0,25;3,8;0,04;Silver;24;Urban;48;1
4484-GLZOU;Female;0;1;1;1;Fiber optic;0;1;1;Month-to-month;1;Electronic check;10505;562485;270;159415;0,28;3,7;0,56;Silver;36;Urban;1;1
3179-GBRWV;Male;1;1;1;0;DSL;1;1;0;Month-to-month;1;Bank transfer (automatic);6495;13398;96;235887;0,04;4,1;0,12;Gold;42;Suburban;17;0
8645-KWHJO;Male;0;0;0;No phone service;DSL;0;0;1;Month-to-month;1;Electronic check;550;77195;67;174348;0,15;3,9;0,32;Bronze;29;Urban;44;0
4130-MZLCC;Female;0;0;1;0;DSL;0;1;0;Month-to-month;0;Bank transfer (automatic);5055;24475;25;185736;0,08;4,8;0,66;Bronze;49;Suburban;25;0
0314-TKOSI;Female;0;0;1;0;DSL;1;1;0;Month-to-month;0;Mailed check;5515;3229;33;104714;0,23;4,4;0,16;Silver;27;Urban;19;1
8229-MYEJZ;Female;0;0;1;0;DSL;0;1;0;Month-to-month;0;Electronic check;512;49825;33;229962;0,22;4,8;0,31;Silver;41;Urban;15;1
2080-SRCDE;Female;0;0;1;1;0;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;254;254;3;215797;0,04;4,4;0,07;Bronze;21;Urban;20;1
9577-WJVCQ;Female;0;0;1;1;DSL;1;0;0;Month-to-month;0;Mailed check;5445;368775;161;231756;0,26;4,9;0,65;Silver;54;Suburban;44;1
9512-UIBFX;Male;0;1;1;0;Fiber optic;0;0;1;Month-to-month;0;Mailed check;9515;177995;77;191573;0,05;4,3;0,09;Bronze;21;Urban;13;0
6202-DYYFX;Female;0;0;1;1;Fiber optic;0;0;0;One year;1;Credit card (automatic);760;17836;47;93092;0,24;4,9;0,58;Bronze;53;Suburban;17;1
3808-HFKDE;Female;0;0;1;0;DSL;0;0;0;Month-to-month;1;Electronic check;4435;92715;77;175918;0,14;3,3;0,15;Bronze;54;Urban;7;1
5583-SXDAG;Male;0;1;1;0;Fiber optic;0;0;0;Month-to-month;0;Electronic check;700;700;4;105457;0,01;3,1;0,25;Silver;42;Urban;4;1
3488-PGMQJ;Male;1;0;1;0;Fiber optic;0;1;0;Month-to-month;1;Electronic check;745;60655;25;151667;0,05;4,2;0,46;Gold;47;Urban;23;0
3580-REOAC;Male;0;0;1;0;DSL;0;0;0;Month-to-month;1;Credit card (automatic);4485;4354;43;170751;0,05;5;0,11;Bronze;18;Urban;40;0
7534-BFESC;Male;1;0;1;1;Fiber optic;0;0;0;Month-to-month;1;Electronic check;761;17127;50;142894;0,02;3,8;0,99;Bronze;46;Suburban;46;1
3727-OWVYD;Male;0;0;1;0;DSL;1;1;1;One year;0;Mailed check;612;20212;75;141305;0,17;3,4;0,17;Gold;33;Urban;28;1
2294-SALNE;Male;0;1;1;0;Fiber optic;0;1;1;One year;0;Mailed check;868;19408;121;223684;0,04;4;0,78;Gold;54;Urban;58;1
4847-TAJYI;Female;1;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;8935;5678;20;248161;0,03;4,3;0,83;Bronze;54;Suburban;8;0
1563-IWQEX;Female;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;197;22035;30;132137;0,02;3,6;0,99;Bronze;24;Urban;51;1
8203-XJZRC;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;2025;2025;4;80559;0,22;4,4;0,43;Bronze;50;Urban;41;1
6556-DBKZF;Female;0;1;1;0;Fiber optic;0;0;1;Two year;0;Electronic check;7605;543645;360;146249;0,21;5;0,87;Bronze;39;Suburban;17;1
6851-WEFYX;Male;1;1;1;1;Fiber optic;0;0;1;Month-to-month;1;Electronic check;1008;34375;100;117361;0,02;4,8;0,96;Silver;44;Urban;45;0
2985-JUUBZ;Male;0;1;1;1;DSL;0;0;1;Month-to-month;1;Electronic check;7455;301575;179;160720;0,17;3,6;0,17;Platinum;46;Rural;58;1
6390-DSAZX;Female;0;0;1;0;Fiber optic;1;0;0;Month-to-month;1;Mailed check;736;736;2;95261;0,03;3,7;0,48;Silver;33;Urban;17;1
0895-LMRSF;Male;0;0;1;0;DSL;0;0;0;One year;1;Bank transfer (automatic);649;15098;50;100372;0,27;3,7;0,06;Platinum;38;Urban;47;1
8098-LLAZX;Female;1;0;1;1;Fiber optic;0;0;0;Month-to-month;1;Electronic check;9545;3961;16;135355;0,27;3,8;0,62;Silver;28;Rural;27;1
8266-VBFQL;Male;0;0;1;0;Fiber optic;0;0;1;Month-to-month;1;Electronic check;904;35665;16;178560;0,21;3,2;0,58;Gold;38;Suburban;36;1
8181-YHCMF;Female;0;1;0;No phone service;DSL;0;1;1;Two year;0;Credit card (automatic);603;41090;309;243616;0,28;4,5;0,02;Bronze;26;Urban;9;1
2240-HSJQD;Male;0;0;1;1;Fiber optic;0;1;0;Month-to-month;1;Mailed check;8185;31417;186;80037;0,24;3,7;0,08;Bronze;44;Urban;19;1
1248-DYXUB;Male;0;1;1;1;0;No internet service;No internet service;No internet service;Two year;0;Mailed check;248;12291;306;121420;0,25;4,8;0,04;Gold;39;Urban;37;1
0265-EDXBD;Male;1;1;1;1;Fiber optic;0;0;0;Month-to-month;1;Electronic check;749;230335;130;177243;0,17;4,9;0,81;Bronze;32;Urban;40;0
4115-BNPJY;Male;0;1;1;0;DSL;0;0;1;Two year;0;Mailed check;7555;20544;95;209380;0,09;3;0,03;Bronze;40;Suburban;22;1
3167-SNQPL;Male;1;1;1;1;Fiber optic;0;1;0;Month-to-month;0;Electronic check;10115;374185;196;114600;0,07;5;0,66;Silver;46;Urban;47;1
4091-TVOCN;Male;0;0;1;1;DSL;1;0;1;One year;1;Credit card (automatic);7875;368245;147;169520;0,01;4,4;0,08;Bronze;33;Urban;59;1
1098-TDVUQ;Female;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;1;Bank transfer (automatic);1925;1925;3;85167;0,19;4;0,25;Silver;20;Urban;42;1
7277-OZCGZ;Female;0;0;1;0;Fiber optic;1;0;0;Month-to-month;1;Electronic check;8905;188625;50;80432;0,05;3,8;0,72;Bronze;33;Urban;19;0
1557-EMYVT;Female;0;0;1;1;Fiber optic;1;1;1;Two year;0;Credit card (automatic);11505;48951;90;149687;0,08;4;0,28;Gold;25;Urban;22;0
2799-ARNLO;Female;1;1;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;6935;3416;29;151947;0,14;3,6;0,51;Bronze;43;Urban;49;1
7563-BIUPC;Male;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;806;41555;26;176324;0,07;4,2;0,92;Silver;26;Suburban;4;0
5027-YOCXN;Male;0;1;1;1;Fiber optic;1;1;0;One year;0;Credit card (automatic);11005;56864;243;130903;0,18;3,2;0,05;Bronze;52;Urban;59;1
3973-SKMLN;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Two year;1;Credit card (automatic);199;13551;258;145792;0,28;4,2;0,81;Gold;24;Urban;26;1
2321-OMBXY;Female;0;1;1;0;DSL;1;1;0;One year;0;Credit card (automatic);803;305865;102;113439;0,22;3,6;0,07;Silver;25;Rural;8;1
2840-XANRC;Male;1;1;1;0;Fiber optic;0;0;1;Month-to-month;1;Electronic check;9315;223105;63;244329;0,02;3;0,13;Bronze;52;Suburban;42;1
6745-JEFZB;Male;0;1;1;1;Fiber optic;0;0;0;Month-to-month;1;Credit card (automatic);915;323635;105;131248;0,17;4,1;0,12;Bronze;53;Urban;40;0
