customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn;num_orders;avg_order_value;cancel_rate;avg_rating;voucher_usage_rate;loyalty_tier;age;city_zone;inactive_days;Churn_food
5716-EZXZN;Female;0;1;1;65;1;1;Fiber optic;1;1;0;1;1;0;Two year;1;Credit card (automatic);9905;64167;0;139;234468;2;31;89;Silver;23;Urban;50;1
6837-BJYDQ;Male;0;0;0;3;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;0;Mailed check;196;6135;0;13;92755;17;32;68;Bronze;25;Urban;18;1
2135-RXIHG;Male;0;0;0;1;1;0;DSL;0;0;0;0;0;0;Month-to-month;1;Electronic check;4565;4565;1;4;211937;4;30;17;Gold;51;Suburban;52;1
6440-DKQGE;Male;0;0;1;30;1;0;DSL;0;1;1;0;1;0;One year;0;Credit card (automatic);645;192995;0;66;222245;29;37;7;Bronze;18;Urban;9;1
3466-BYAVD;Male;0;1;1;15;1;0;DSL;0;1;1;1;0;1;Month-to-month;1;Mailed check;695;10714;0;46;249169;24;45;74;Gold;20;Urban;37;1
3780-YVMFA;Female;0;1;1;8;1;0;DSL;0;0;0;1;1;1;Month-to-month;1;Electronic check;6855;56435;0;45;113371;3;33;89;Bronze;44;Urban;2;1
3874-EQOEP;Male;0;0;0;7;1;1;Fiber optic;0;0;0;0;1;1;Month-to-month;0;Mailed check;950;6555;1;20;222326;4;42;22;Silver;30;Urban;57;1
1679-JRFBR;Female;0;1;1;70;1;1;Fiber optic;1;1;1;0;1;1;One year;1;Credit card (automatic);10815;793055;0;180;215090;18;36;99;Gold;36;Urban;47;1
9073-ZZIAY;Male;0;1;1;62;1;0;DSL;1;1;1;1;1;1;Two year;0;Electronic check;861;521525;0;245;85192;1;46;15;Bronze;36;Urban;40;0
3077-RSNTJ;Female;0;1;1;6;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;197;1135;0;35;82015;1;46;6;Silver;23;Urban;16;0
6551-GNYDG;Female;0;1;1;14;1;0;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Bank transfer (automatic);809;11528;0;41;188154;16;46;66;Bronze;31;Urban;22;0
9167-APMXZ;Female;0;0;0;22;1;1;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Bank transfer (automatic);8415;182195;0;103;108343;12;40;42;Gold;22;Suburban;26;0
2749-CTKAJ;Male;0;1;1;22;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;0;Mailed check;2015;4199;0;111;149306;3;36;48;Gold;53;Rural;8;0
6371-NZYEG;Male;0;1;1;16;1;0;DSL;1;0;1;0;1;0;Two year;0;Mailed check;6425;10240;0;47;85829;24;46;89;Platinum;26;Urban;4;1
7554-NEWDD;Male;0;0;0;10;1;1;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Bank transfer (automatic);257;2516;0;49;114381;27;34;65;Gold;40;Suburban;18;1
8992-VONJD;Female;0;0;1;13;1;0;DSL;1;1;0;0;0;0;Month-to-month;1;Electronic check;560;76455;0;45;191451;23;36;5;Gold;49;Urban;28;1
0867-MKZVY;Female;0;1;0;20;1;1;Fiber optic;1;0;0;0;0;0;Month-to-month;0;Electronic check;824;159235;1;90;98263;25;34;13;Bronze;46;Suburban;14;1
4482-EWFMI;Female;0;0;0;2;1;0;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;697;1352;0;9;138418;6;43;1;Bronze;45;Suburban;41;0
4648-YPBTM;Male;0;0;0;53;1;1;DSL;0;1;1;1;0;1;Two year;1;Bank transfer (automatic);739;395825;0;219;80148;8;44;12;Silver;28;Suburban;35;0
2907-ILJBN;Female;0;1;1;11;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;0;Mailed check;206;2339;0;25;212826;6;43;96;Silver;36;Suburban;55;1
6345-FZOQH;Male;0;1;0;69;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Mailed check;199;136345;0;368;106745;23;38;76;Gold;18;Urban;11;1
3376-BMGFE;Female;0;0;0;4;1;0;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Bank transfer (automatic);709;2730;1;13;152914;28;32;97;Bronze;26;Urban;13;1
5997-OPVFA;Male;0;1;0;72;1;1;DSL;1;1;1;1;1;1;Two year;1;Bank transfer (automatic);8905;625445;0;197;231212;22;48;4;Bronze;19;Urban;14;1
3445-HXXGF;Male;1;1;0;58;0;No phone service;DSL;0;1;1;0;0;1;Month-to-month;1;Electronic check;453;26512;1;125;140653;26;40;68;Silver;21;Suburban;50;1
1159-WFSGR;Female;0;1;1;16;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;0;Electronic check;204;3214;0;69;158315;19;38;4;Bronze;46;Suburban;30;0
7654-YWJUF;Male;0;1;0;43;1;0;Fiber optic;1;0;1;1;0;0;One year;1;Bank transfer (automatic);8425;353925;0;202;111075;12;42;78;Silver;21;Urban;4;0
1875-QIVME;Female;0;1;0;2;1;1;Fiber optic;0;0;1;1;1;1;Month-to-month;1;Electronic check;1044;2428;1;4;241769;13;34;38;Silver;18;Urban;43;1
6727-IOTLZ;Male;0;1;0;14;1;0;DSL;0;1;1;1;1;1;Two year;0;Mailed check;8195;118175;0;56;89795;2;33;1;Gold;45;Suburban;2;1
0691-JVSYA;Female;0;1;0;53;1;0;Fiber optic;0;0;1;0;1;1;One year;1;Bank transfer (automatic);9485;50002;1;154;144555;1;38;57;Bronze;35;Urban;46;1
5918-VUKWP;Female;0;0;0;32;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;0;Bank transfer (automatic);2055;65455;0;146;183107;21;35;28;Platinum;30;Urban;29;1
1744-JHKYS;Female;0;1;0;34;1;1;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;0;Electronic check;247;7802;0;91;131529;13;35;66;Bronze;23;Urban;46;1
2656-FMOKZ;Female;1;0;0;15;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Mailed check;7445;11457;1;71;222744;17;48;66;Bronze;39;Urban;11;0
2070-FNEXE;Female;1;0;0;7;1;0;Fiber optic;1;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);7645;5036;1;24;247022;17;41;71;Silver;47;Urban;14;0
5947-SGKCL;Female;0;1;1;15;1;1;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Bank transfer (automatic);10535;155925;0;86;91009;8;40;99;Bronze;44;Urban;37;0
3712-PKXZA;Male;0;1;0;61;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;1;Credit card (automatic);2055;12520;0;155;230616;14;44;39;Bronze;25;Urban;27;0
6317-YPKDH;Female;0;0;0;1;0;No phone service;DSL;0;1;0;0;0;0;Month-to-month;0;Bank transfer (automatic);2995;2995;1;3;109381;14;49;47;Bronze;45;Rural;48;1
6582-OIVSP;Female;0;0;0;1;1;0;DSL;0;0;0;0;0;0;Month-to-month;0;Mailed check;453;453;0;2;207769;12;32;8;Silver;19;Urban;22;1
9367-WXLCH;Male;0;0;0;8;1;1;Fiber optic;0;0;0;0;0;1;Month-to-month;0;Bank transfer (automatic);845;66265;1;45;236359;25;47;58;Gold;37;Suburban;46;1
5524-KHNJP;Male;0;1;1;33;1;0;DSL;1;0;1;0;1;1;One year;0;Credit card (automatic);7475;24533;0;181;144610;14;42;4;Silver;28;Suburban;14;0
1918-ZBFQJ;Female;0;0;0;13;1;0;Fiber optic;0;1;1;0;0;0;Month-to-month;1;Electronic check;7925;111165;1;39;148122;18;33;84;Silver;31;Rural;10;1
1024-GUALD;Female;0;1;0;1;0;No phone service;DSL;0;0;0;0;0;0;Month-to-month;1;Electronic check;248;248;1;4;148184;27;36;5;Bronze;41;Suburban;29;1
4827-USJHP;Male;0;0;0;20;1;0;DSL;0;1;0;0;0;0;Month-to-month;1;Mailed check;518;102385;0;105;167228;26;40;17;Bronze;30;Suburban;53;1
8167-GJLRN;Male;0;0;0;3;0;No phone service;DSL;0;0;0;1;0;0;Month-to-month;0;Electronic check;304;8215;0;12;152943;27;44;1;Bronze;25;Suburban;11;1
0956-SYCWG;Female;0;0;0;13;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;0;Electronic check;1965;2448;0;53;160770;8;35;8;Gold;38;Urban;53;1
8017-UVSZU;Female;0;1;0;40;1;1;DSL;0;1;0;0;0;0;Month-to-month;0;Credit card (automatic);566;23791;0;118;132726;1;41;3;Bronze;39;Urban;18;0
7100-FQPRV;Male;0;1;1;43;1;1;DSL;1;0;0;1;0;1;One year;1;Credit card (automatic);719;317335;0;102;233283;8;44;6;Platinum;26;Urban;31;0
2472-OVKUP;Male;0;1;0;6;1;0;Fiber optic;0;1;1;0;0;1;Month-to-month;1;Electronic check;910;5310;1;33;240552;8;39;44;Bronze;28;Urban;0;0
2984-RGEYA;Female;0;1;1;69;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Bank transfer (automatic);1975;13754;0;386;127780;27;47;25;Silver;33;Urban;15;1
9680-NIAUV;Female;0;1;1;72;1;1;Fiber optic;1;1;1;0;1;1;Two year;0;Credit card (automatic);1097;81293;0;326;122503;19;47;13;Platinum;26;Urban;10;0
2146-EGVDT;Male;0;1;1;59;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);193;11927;0;198;137893;2;39;66;Bronze;20;Urban;30;0
2604-IJPDU;Female;0;1;0;20;1;0;Fiber optic;1;1;0;1;1;0;Month-to-month;1;Electronic check;9655;190165;0;67;141358;4;49;23;Gold;53;Suburban;32;0
9178-JHUVJ;Male;0;1;1;24;1;1;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;1;Bank transfer (automatic);241;5874;0;117;160857;5;32;2;Bronze;30;Rural;54;1
6168-YBYNP;Male;0;0;0;59;1;1;Fiber optic;0;1;1;1;1;1;Month-to-month;1;Electronic check;11135;651975;0;329;200457;19;30;42;Bronze;18;Urban;35;1
7255-SSFBC;Male;0;1;1;72;1;1;Fiber optic;0;1;1;1;1;1;Two year;1;Bank transfer (automatic);11225;804165;0;399;233189;22;38;31;Bronze;28;Urban;29;1
3645-DEYGF;Male;0;0;1;1;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;2075;2075;0;5;197928;26;42;32;Gold;41;Rural;37;1
9323-HGFWY;Female;0;1;0;27;1;0;Fiber optic;1;0;0;1;1;1;One year;1;Credit card (automatic);1019;268115;0;123;138706;28;43;45;Bronze;22;Suburban;3;1
8544-GOQSH;Female;0;0;0;14;1;0;Fiber optic;0;1;0;1;0;0;Month-to-month;1;Credit card (automatic);8005;11123;0;32;220548;6;40;67;Bronze;19;Suburban;55;1
3363-DTIVD;Male;0;1;1;71;1;1;Fiber optic;1;0;1;0;1;1;Two year;0;Electronic check;10555;74055;0;187;162806;9;32;62;Platinum;34;Urban;59;1
7018-WBJNK;Male;0;0;1;13;1;0;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Credit card (automatic);783;103395;0;72;135006;7;33;94;Bronze;34;Suburban;24;1
9142-KZXOP;Male;0;0;0;44;1;0;Fiber optic;0;0;0;0;0;0;Month-to-month;0;Credit card (automatic);6885;295895;0;194;167238;11;47;52;Silver;37;Suburban;33;0
7674-YTAFD;Female;0;0;0;33;1;0;Fiber optic;0;1;0;1;0;0;One year;1;Bank transfer (automatic);7995;268485;0;67;125798;27;47;47;Platinum;32;Urban;16;1
6348-SNFUS;Male;0;1;1;72;0;No phone service;DSL;1;1;1;1;0;1;Two year;1;Credit card (automatic);5545;41792;0;173;157271;17;43;21;Bronze;21;Urban;32;0
1285-OKIPP;Male;0;0;0;1;1;0;Fiber optic;0;0;0;0;0;1;Month-to-month;0;Electronic check;799;799;1;4;110177;22;43;76;Bronze;28;Urban;29;1
7825-ECJRF;Female;0;0;0;19;1;0;Fiber optic;1;0;1;1;1;1;Month-to-month;1;Electronic check;1066;193445;1;38;208022;15;42;14;Gold;40;Urban;12;0
1347-KTTTA;Male;0;1;0;64;1;0;Fiber optic;0;1;1;1;1;1;One year;1;Credit card (automatic);10245;66541;0;169;210156;1;34;49;Bronze;18;Rural;11;1
7841-TZDMQ;Male;0;0;0;2;1;0;DSL;0;0;0;0;0;0;Month-to-month;1;Credit card (automatic);460;845;1;8;162215;2;39;42;Bronze;21;Urban;59;1
4195-NZGTA;Female;0;0;0;1;0;No phone service;DSL;0;0;0;0;0;0;Month-to-month;0;Electronic check;2525;2525;0;4;123013;16;44;66;Silver;19;Suburban;31;1
7157-SMCFK;Male;0;0;1;61;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Mailed check;1975;11242;0;281;162600;22;41;92;Gold;44;Suburban;22;1
4709-LKHYG;Female;0;1;1;29;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;0;Electronic check;200;54005;0;84;176099;6;30;95;Bronze;51;Urban;28;1
2504-DSHIH;Male;1;1;0;23;1;1;Fiber optic;0;0;0;0;0;1;Month-to-month;0;Electronic check;868;197585;0;111;133450;22;49;17;Bronze;30;Suburban;33;1
0699-NDKJM;Female;0;1;0;57;0;No phone service;DSL;1;1;1;0;1;1;Month-to-month;1;Bank transfer (automatic);5875;343745;0;168;202640;24;47;26;Bronze;35;Urban;18;1
9286-BHDQG;Male;0;1;1;72;0;No phone service;DSL;1;1;1;1;0;0;Two year;0;Credit card (automatic);4525;31398;0;237;172403;12;35;81;Bronze;28;Urban;11;0
0230-WEQUW;Male;0;1;0;66;0;No phone service;DSL;1;1;1;1;1;0;Two year;1;Bank transfer (automatic);566;37892;0;329;179290;22;42;52;Silver;22;Rural;3;1
2040-LDIWQ;Male;0;1;1;65;1;1;DSL;0;1;1;1;1;1;Two year;1;Bank transfer (automatic);842;53245;0;298;211832;12;48;45;Bronze;46;Urban;24;0
6496-JDSSB;Female;0;0;0;8;1;0;Fiber optic;0;0;0;0;1;0;Month-to-month;1;Bank transfer (automatic);800;6246;0;43;104142;2;32;71;Silver;42;Urban;25;1
9408-SSNVZ;Female;0;0;0;4;1;0;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;7015;26835;1;18;190189;23;40;6;Silver;31;Suburban;17;1
4443-EMBNA;Female;0;1;0;71;1;1;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Bank transfer (automatic);2475;18369;0;303;187532;3;39;97;Bronze;54;Suburban;29;1
6469-MRVET;Male;0;1;1;1;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;1;Electronic check;202;202;0;2;228362;1;38;58;Bronze;28;Suburban;57;1
0742-MOABM;Male;0;1;0;4;1;0;DSL;0;0;0;1;0;0;Month-to-month;0;Mailed check;5005;17935;1;13;211436;12;47;47;Bronze;49;Suburban;33;0
5961-VUSRV;Female;0;0;0;12;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;1;Bank transfer (automatic);1935;21935;0;36;136921;5;38;54;Bronze;23;Urban;32;0
6778-JFCMK;Male;0;0;0;24;0;No phone service;DSL;1;0;0;0;1;1;One year;1;Mailed check;506;128875;0;71;99797;6;31;81;Silver;23;Suburban;30;1
6341-JVQGF;Female;0;1;1;31;1;0;DSL;1;0;1;1;1;1;One year;1;Mailed check;8115;254575;0;182;112535;21;31;61;Silver;39;Suburban;55;1
2232-DMLXU;Female;0;1;0;1;1;0;DSL;0;0;0;0;1;0;Month-to-month;0;Mailed check;552;552;1;3;126300;28;31;65;Bronze;20;Urban;30;1
4811-JBUVU;Male;0;0;0;30;1;1;Fiber optic;0;0;0;1;0;1;Month-to-month;1;Credit card (automatic);899;272315;0;167;127176;12;38;97;Silver;36;Urban;12;0
0945-TSONX;Female;0;1;1;47;1;1;DSL;1;1;0;1;1;1;Two year;1;Credit card (automatic);853;410725;0;212;96105;5;44;62;Platinum;51;Urban;23;0
2651-ZCBXV;Male;0;0;0;54;1;1;Fiber optic;1;1;0;1;1;1;Two year;1;Credit card (automatic);1080;576065;0;279;219011;9;34;38;Bronze;24;Urban;4;1
3316-UWXUY;Male;0;0;0;50;1;0;Fiber optic;1;1;0;1;0;1;Month-to-month;1;Credit card (automatic);935;47475;0;200;159472;14;43;69;Silver;33;Urban;50;1
8937-RDTHP;Male;0;0;0;1;1;0;Fiber optic;1;0;0;0;0;1;Month-to-month;1;Mailed check;846;846;1;4;226935;9;44;66;Gold;26;Suburban;0;1
7083-MIOPC;Female;0;0;0;72;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);2025;15669;0;285;158097;7;35;1;Bronze;30;Rural;33;0
1984-GPTEH;Female;0;0;0;29;1;1;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;0;Electronic check;2515;7020;0;80;221519;22;42;47;Gold;51;Suburban;45;1
1251-KRREG;Male;0;0;0;2;1;1;DSL;0;1;0;0;0;0;Month-to-month;1;Mailed check;544;1141;1;9;176160;0;44;74;Platinum;54;Suburban;8;0
0621-JFHOL;Female;0;0;0;10;0;No phone service;DSL;0;0;0;1;0;0;Two year;1;Mailed check;296;29905;0;31;126940;16;39;5;Bronze;23;Urban;7;0
9903-LYSAB;Male;0;1;0;18;1;1;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;7315;130595;0;37;165001;24;37;78;Gold;21;Urban;57;1
0094-OIFMO;Female;1;0;0;11;1;0;Fiber optic;0;1;0;0;1;1;Month-to-month;1;Electronic check;950;11203;1;50;230714;8;42;45;Bronze;22;Rural;42;0
9227-UAQFT;Male;0;0;0;16;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Mailed check;1975;28435;0;43;87928;18;50;98;Bronze;23;Suburban;35;0
7301-ABVAD;Female;0;0;0;72;1;1;DSL;0;1;1;1;1;1;Two year;0;Bank transfer (automatic);866;63505;0;414;128002;2;39;29;Silver;30;Urban;28;0
6614-FHDBO;Male;0;0;0;72;1;1;Fiber optic;0;1;1;1;1;1;Two year;0;Bank transfer (automatic);1092;78783;0;418;164853;2;38;9;Bronze;41;Suburban;34;0
7576-ASEJU;Female;0;1;1;41;1;0;DSL;1;0;0;1;1;1;One year;1;Credit card (automatic);747;318765;0;232;194614;13;39;43;Silver;45;Urban;4;0
9058-HRZSV;Female;1;1;0;65;1;0;Fiber optic;1;1;1;0;0;1;Month-to-month;0;Electronic check;944;612615;0;226;197517;1;32;54;Bronze;30;Urban;55;1
4522-AKYLR;Female;1;0;0;13;1;0;DSL;0;1;1;0;0;0;Month-to-month;1;Electronic check;548;7313;0;26;236089;25;41;35;Gold;35;Suburban;45;1
0221-WMXNQ;Male;1;0;0;4;1;0;Fiber optic;1;0;0;0;0;0;Month-to-month;0;Electronic check;7535;2734;0;22;159064;23;37;24;Silver;24;Suburban;9;1
0303-UNCIP;Male;0;0;0;41;1;1;DSL;0;0;1;0;0;1;One year;0;Mailed check;650;25318;0;152;199694;1;32;67;Silver;21;Urban;37;1
9947-OTFQU;Male;1;0;0;15;1;0;Fiber optic;0;1;0;0;0;0;Month-to-month;1;Electronic check;744;10743;1;87;224385;3;39;38;Bronze;48;Urban;9;0
0322-YINQP;Male;0;0;0;1;1;0;DSL;1;0;0;0;0;0;Month-to-month;1;Mailed check;4855;4855;1;5;212631;2;30;63;Bronze;41;Urban;10;1
0959-WHOKV;Male;0;0;0;42;1;1;Fiber optic;1;1;1;0;0;1;One year;1;Electronic check;990;429845;0;227;130893;3;38;78;Bronze;39;Suburban;51;1
4075-JFPGR;Female;0;1;0;51;1;0;Fiber optic;1;1;1;0;1;0;One year;1;Electronic check;935;461955;0;162;95167;17;32;76;Gold;38;Urban;7;1
4629-NRXKX;Female;0;1;1;2;1;0;Fiber optic;0;0;0;0;0;0;Month-to-month;0;Electronic check;704;14715;1;7;118598;2;30;38;Bronze;43;Rural;3;1
9514-JDSKI;Male;1;1;0;1;0;No phone service;DSL;0;1;0;0;1;0;Month-to-month;0;Electronic check;402;402;1;5;218595;1;46;57;Silver;47;Suburban;52;1
3282-ZISZV;Male;0;0;1;32;1;1;DSL;0;1;1;1;1;1;One year;0;Credit card (automatic);837;26333;0;104;129777;23;48;45;Bronze;52;Urban;17;1
3675-YDUPJ;Male;0;0;0;10;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;1;Mailed check;1985;19305;0;26;239511;9;34;87;Silver;40;Suburban;57;1
4111-BNXIF;Female;0;1;1;67;0;No phone service;DSL;0;1;1;1;1;1;Two year;1;Electronic check;5955;41039;0;283;196378;23;41;88;Silver;47;Urban;19;1
7017-VFHAY;Female;0;1;1;61;1;1;Fiber optic;1;1;1;1;1;1;Two year;0;Credit card (automatic);1151;700815;0;350;161060;22;36;34;Silver;36;Urban;57;1
6655-LHBYW;Male;0;0;0;50;1;1;Fiber optic;1;1;1;1;1;1;One year;0;Credit card (automatic);11435;57911;0;239;93285;7;40;9;Silver;49;Urban;45;0
4959-JOSRX;Female;0;1;0;2;1;0;DSL;0;0;0;0;0;0;Month-to-month;1;Credit card (automatic);446;8055;1;8;222045;22;39;17;Silver;36;Rural;57;1
5046-NUHWD;Female;1;1;0;29;0;No phone service;DSL;1;0;1;0;0;1;Month-to-month;1;Electronic check;450;122865;0;69;202970;22;35;37;Gold;39;Urban;2;1
7273-TEFQD;Male;1;0;0;3;0;No phone service;DSL;0;0;1;0;0;1;Month-to-month;1;Electronic check;4115;1322;1;13;102694;12;44;56;Gold;21;Suburban;43;0
3606-TWKGI;Male;1;0;0;13;1;1;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Electronic check;1069;13643;1;77;246846;6;33;66;Silver;29;Urban;14;1
7529-ZDFXI;Male;1;1;0;57;1;1;Fiber optic;0;1;0;0;0;1;Month-to-month;1;Electronic check;8985;492535;0;145;215374;16;31;33;Gold;32;Urban;59;1
7605-BDWDC;Female;0;0;0;31;0;No phone service;DSL;1;1;0;1;0;1;Two year;1;Bank transfer (automatic);4985;15201;0;126;233463;28;45;67;Gold;32;Suburban;55;1
1950-KSVVJ;Female;0;1;0;45;1;1;Fiber optic;1;1;1;1;1;1;One year;0;Mailed check;1133;503225;0;247;84611;19;43;94;Silver;27;Suburban;7;0
0123-CRBRT;Female;0;1;1;61;1;1;DSL;1;1;1;1;1;1;Two year;0;Mailed check;881;552675;0;302;89372;5;40;65;Bronze;36;Urban;45;0
6292-TOSSS;Male;0;0;0;50;1;1;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Bank transfer (automatic);249;119525;0;239;235384;2;39;16;Silver;25;Urban;54;1
3197-ARFOY;Female;1;0;0;19;1;0;Fiber optic;1;1;0;1;1;1;Month-to-month;1;Mailed check;1050;200725;0;91;225152;13;40;58;Bronze;48;Urban;5;0
6323-AYBRX;Male;0;0;0;59;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Mailed check;1935;10996;1;202;160618;18;39;54;Silver;26;Urban;56;1
7014-ZZXAW;Female;0;1;0;71;1;1;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;1;Credit card (automatic);2425;173295;0;225;192945;22;38;87;Silver;46;Suburban;45;1
4385-GZQXV;Female;1;0;0;16;1;0;Fiber optic;0;0;0;1;1;1;Month-to-month;1;Electronic check;9445;15112;1;83;188397;15;40;35;Silver;24;Urban;35;0
7633-MVPUY;Male;0;1;0;57;1;0;DSL;1;1;0;1;0;0;Two year;1;Electronic check;5975;345015;0;298;176213;24;41;42;Silver;25;Suburban;19;1
6366-ZGQGL;Male;0;0;0;1;0;No phone service;DSL;0;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);248;248;1;5;100874;22;44;6;Silver;34;Suburban;31;1
4716-HHKQH;Male;1;1;0;20;1;1;Fiber optic;0;1;0;1;1;1;Month-to-month;0;Electronic check;10705;217205;0;113;212669;18;44;52;Bronze;32;Urban;5;0
5940-AHUHD;Male;0;0;0;1;1;0;Fiber optic;0;0;0;0;0;0;Month-to-month;0;Mailed check;706;706;1;4;91600;5;38;72;Bronze;33;Urban;15;1
6432-TWQLB;Male;0;1;0;5;1;1;Fiber optic;0;1;0;1;0;0;Month-to-month;1;Electronic check;854;4011;1;20;214819;25;38;4;Silver;24;Urban;48;1
4484-GLZOU;Female;0;1;0;52;1;1;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Electronic check;10505;562485;1;270;159415;28;37;56;Silver;36;Urban;1;1
3179-GBRWV;Male;1;1;0;21;1;0;DSL;1;1;0;0;0;1;Month-to-month;1;Bank transfer (automatic);6495;13398;0;96;235887;4;41;12;Gold;42;Suburban;17;0
8645-KWHJO;Male;0;0;0;14;0;No phone service;DSL;0;0;1;1;1;1;Month-to-month;1;Electronic check;550;77195;0;67;174348;15;39;32;Bronze;29;Urban;44;0
4130-MZLCC;Female;0;0;0;5;1;0;DSL;0;1;0;0;0;0;Month-to-month;0;Bank transfer (automatic);5055;24475;0;25;185736;8;48;66;Bronze;49;Suburban;25;0
0314-TKOSI;Female;0;0;0;6;1;0;DSL;1;1;0;0;0;0;Month-to-month;0;Mailed check;5515;3229;0;33;104714;23;44;16;Silver;27;Urban;19;1
8229-MYEJZ;Female;0;0;0;10;1;0;DSL;0;1;0;0;0;0;Month-to-month;0;Electronic check;512;49825;0;33;229962;22;48;31;Silver;41;Urban;15;1
